barseq,gene,cloneid
barseq_0053,PBANKA_094010,PbGEM-342364
barseq_0053,PBANKA_031000,PbGEM-229258
barseq_0053,PBANKA_092010,PbGEM-342244
barseq_0053,PBANKA_030820,PbGEM-270259
barseq_0053,PBANKA_140160,PbGEM-062476
barseq_0053,PBANKA_040750,PbGEM-229574
barseq_0053,PBANKA_144110,PbGEM-265660
barseq_0053,PBANKA_145030,PbGEM-324795
barseq_0053,PBANKA_090950,PbGEM-342188
barseq_0053,PBANKA_051360,PbGEM-015379
barseq_0053,PBANKA_091020,PbGEM-029668
barseq_0053,PBANKA_113420,PbGEM-342684
barseq_0053,PBANKA_100240,PbGEM-034599
barseq_0053,PBANKA_092110,PbGEM-093744
barseq_0053,PBANKA_110490,PbGEM-342556
barseq_0053,PBANKA_146050,PbGEM-072542
barseq_0053,PBANKA_111180,PbGEM-041695
barseq_0053,PBANKA_040760,PbGEM-084472
barseq_0053,PBANKA_093090,PbGEM-342316
barseq_0053,PBANKA_121040,PbGEM-342804
barseq_0053,PBANKA_091230,PbGEM-265572
barseq_0053,PBANKA_112280,PbGEM-043245
barseq_0053,PBANKA_143750,PbGEM-340307
barseq_0053,PBANKA_050570,PbGEM-230776
barseq_0053,PBANKA_123150,PbGEM-050934
barseq_0053,PBANKA_031180,PbGEM-083698
barseq_0053,PBANKA_100360,PbGEM-264676
barseq_0053,PBANKA_144980,PbGEM-257126
barseq_0053,PBANKA_094020,PbGEM-241251
barseq_0053,PBANKA_020420,PbGEM-267883
barseq_0053,PBANKA_145000,PbGEM-257165
barseq_0053,PBANKA_146370,PbGEM-326459
barseq_0053,PBANKA_083110,PbGEM-286154
barseq_0053,PBANKA_041050,PbGEM-121322
barseq_0053,PBANKA_102260,PbGEM-342468
barseq_0053,PBANKA_141460,PbGEM-064297
barseq_0053,PBANKA_140480,PbGEM-109406
barseq_0053,PBANKA_131800,PbGEM-226083
barseq_0053,PBANKA_092180,PbGEM-031109
barseq_0053,PBANKA_135590,PbGEM-108369
barseq_0053,PBANKA_092980,PbGEM-094275
barseq_0053,PBANKA_103410,PbGEM-242674
barseq_0053,PBANKA_051720,PbGEM-232399
barseq_0053,PBANKA_082040,PbGEM-026174
barseq_0053,PBANKA_061880,PbGEM-019636
,,
barseq_0054,PBANKA_145920,PbGEM-343452
barseq_0054,PBANKA_102410,PbGEM-263764
barseq_0054,PBANKA_030470,PbGEM-269819
barseq_0054,PBANKA_111330,PbGEM-041928
barseq_0054,PBANKA_040930,PbGEM-341860
barseq_0054,PBANKA_061670,PbGEM-072498
barseq_0054,PBANKA_144140,PbGEM-258076
barseq_0054,PBANKA_123820,PbGEM-261556
barseq_0054,PBANKA_111440,PbGEM-244357
barseq_0054,PBANKA_030510,PbGEM-083189
barseq_0054,PBANKA_070410,PbGEM-088775
barseq_0054,PBANKA_140270,PbGEM-318755
barseq_0054,PBANKA_080590,PbGEM-236279
barseq_0054,PBANKA_142600,PbGEM-253924
barseq_0054,PBANKA_080600,PbGEM-236306
barseq_0054,PBANKA_122840,PbGEM-103204
barseq_0054,PBANKA_031380,PbGEM-341820
barseq_0054,PBANKA_030500,PbGEM-009429
barseq_0054,PBANKA_071670,PbGEM-236237
barseq_0054,PBANKA_020830,PbGEM-229203
barseq_0054,PBANKA_081970,PbGEM-239470
barseq_0054,PBANKA_081950,PbGEM-265460
barseq_0054,PBANKA_020270,PbGEM-267699
barseq_0054,PBANKA_081700,PbGEM-238732
barseq_0054,PBANKA_082490,PbGEM-026600
barseq_0054,PBANKA_111510,PbGEM-121266
barseq_0054,PBANKA_011250,PbGEM-227922
barseq_0054,PBANKA_020510,PbGEM-265404
barseq_0054,PBANKA_130190,PbGEM-310183
barseq_0054,PBANKA_040280,PbGEM-228523
barseq_0054,PBANKA_101750,PbGEM-096504
barseq_0054,PBANKA_010470,PbGEM-266563
barseq_0054,PBANKA_114240,PbGEM-100993
barseq_0054,PBANKA_010520,PbGEM-227028
barseq_0054,PBANKA_051630,PbGEM-232246
barseq_0054,PBANKA_143620,PbGEM-257004
barseq_0054,PBANKA_112190,PbGEM-043101
barseq_0054,PBANKA_124200,PbGEM-052290
barseq_0054,PBANKA_040940,PbGEM-111754
barseq_0054,PBANKA_123560,PbGEM-308410
barseq_0054,PBANKA_092550,PbGEM-111850
barseq_0054,PBANKA_132950,PbGEM-057165
barseq_0054,PBANKA_082800,PbGEM-091835
barseq_0054,PBANKA_110800,PbGEM-342572
barseq_0054,PBANKA_031540,PbGEM-230276
barseq_0054,PBANKA_122230,PbGEM-250360
barseq_0054,PBANKA_131720,PbGEM-055524
barseq_0054,PBANKA_061510,PbGEM-122090
barseq_0054,PBANKA_101840,PbGEM-294894
barseq_0054,PBANKA_111080,PbGEM-041570
barseq_0054,PBANKA_082710,PbGEM-091747
,,
barseq_0055,PBANKA_071550,PbGEM-342052
barseq_0055,PBANKA_051820,PbGEM-275858
barseq_0055,PBANKA_102390,PbGEM-334091
barseq_0055,PBANKA_111630,PbGEM-342604
barseq_0055,PBANKA_124400,PbGEM-309377
barseq_0055,PBANKA_112140,PbGEM-300411
barseq_0055,PBANKA_124380,PbGEM-337299
barseq_0055,PBANKA_114340,PbGEM-342764
barseq_0055,PBANKA_010940,PbGEM-267115
barseq_0055,PBANKA_031260,PbGEM-229816
barseq_0055,PBANKA_021330,PbGEM-341748
barseq_0055,PBANKA_083330,PbGEM-260164
barseq_0055,PBANKA_051660,PbGEM-232294
barseq_0055,PBANKA_143890,PbGEM-257581
barseq_0055,PBANKA_093210,PbGEM-239370
barseq_0055,PBANKA_060380,PbGEM-330011
barseq_0055,PBANKA_136210,PbGEM-108848
barseq_0055,PBANKA_130440,PbGEM-310535
barseq_0055,PBANKA_031590,PbGEM-010877
barseq_0055,PBANKA_071330,PbGEM-281730
barseq_0055,PBANKA_143190,PbGEM-537347
barseq_0055,PBANKA_081070,PbGEM-090719
barseq_0055,PBANKA_060440,PbGEM-017603
barseq_0055,PBANKA_142370,PbGEM-065557
barseq_0055,PBANKA_090600,PbGEM-287658
barseq_0055,PBANKA_122560,PbGEM-307010
barseq_0055,PBANKA_133810,PbGEM-252084
barseq_0055,PBANKA_142540,PbGEM-321611
barseq_0055,PBANKA_093260,PbGEM-239492
barseq_0055,PBANKA_123830,PbGEM-308649
barseq_0055,PBANKA_061300,PbGEM-278298
barseq_0055,PBANKA_080550,PbGEM-283466
barseq_0055,PBANKA_090200,PbGEM-332227
barseq_0055,PBANKA_030340,PbGEM-533419
barseq_0055,PBANKA_141850,PbGEM-320835
barseq_0055,PBANKA_010720,PbGEM-327755
barseq_0055,PBANKA_124440,PbGEM-337307
barseq_0055,PBANKA_121970,PbGEM-249381
barseq_0055,PBANKA_090370,PbGEM-287402
barseq_0055,PBANKA_134810,PbGEM-249387
barseq_0055,PBANKA_140860,PbGEM-319595
barseq_0055,PBANKA_113240,PbGEM-335691
barseq_0055,PBANKA_051950,PbGEM-533923
barseq_0055,PBANKA_040410,PbGEM-011394
barseq_0055,PBANKA_136040,PbGEM-254107
barseq_0055,PBANKA_041040,PbGEM-012290
barseq_0055,PBANKA_061190,PbGEM-534107
barseq_0055,PBANKA_051440,PbGEM-275346
barseq_0055,PBANKA_060470,PbGEM-232478
barseq_0055,PBANKA_123280,PbGEM-337027
barseq_0055,PBANKA_142720,PbGEM-066047
barseq_0055,PBANKA_041810,PbGEM-329187
barseq_0055,PBANKA_110100,PbGEM-297821
,,
barseq_0056,PBANKA_135740,PbGEM-317307
barseq_0056,PBANKA_030840,PbGEM-228889
barseq_0056,PBANKA_110840,PbGEM-246443
barseq_0056,PBANKA_103620,PbGEM-264132
barseq_0056,PBANKA_131480,PbGEM-251753
barseq_0056,PBANKA_040290,PbGEM-271498
barseq_0056,PBANKA_010550,PbGEM-327683
barseq_0056,PBANKA_120160,PbGEM-336099
barseq_0056,PBANKA_071760,PbGEM-089700
barseq_0056,PBANKA_052040,PbGEM-232916
barseq_0056,PBANKA_142590,PbGEM-065839
barseq_0056,PBANKA_140310,PbGEM-339395
barseq_0056,PBANKA_121080,PbGEM-336339
barseq_0056,PBANKA_092090,PbGEM-240365
barseq_0056,PBANKA_135860,PbGEM-108540
barseq_0056,PBANKA_101400,PbGEM-096343
barseq_0056,PBANKA_030170,PbGEM-227680
barseq_0056,PBANKA_143610,PbGEM-343364
barseq_0056,PBANKA_061800,PbGEM-534179
barseq_0056,PBANKA_080490,PbGEM-283354
barseq_0056,PBANKA_094160,PbGEM-292224
barseq_0056,PBANKA_122650,PbGEM-307194
barseq_0056,PBANKA_133060,PbGEM-106603
barseq_0056,PBANKA_030580,PbGEM-269987
barseq_0056,PBANKA_131630,PbGEM-337811
barseq_0056,PBANKA_041030,PbGEM-012274
barseq_0056,PBANKA_020260,PbGEM-327907
barseq_0056,PBANKA_134020,PbGEM-252781
barseq_0056,PBANKA_090430,PbGEM-332307
barseq_0056,PBANKA_120640,PbGEM-101822
barseq_0056,PBANKA_091010,PbGEM-288226
barseq_0056,PBANKA_083260,PbGEM-027695
barseq_0056,PBANKA_112220,PbGEM-300531
barseq_0056,PBANKA_082450,PbGEM-091576
barseq_0056,PBANKA_145070,PbGEM-324875
barseq_0056,PBANKA_100230,PbGEM-333427
barseq_0056,PBANKA_121230,PbGEM-246982
barseq_0056,PBANKA_020710,PbGEM-268283
barseq_0056,PBANKA_112490,PbGEM-043567
barseq_0056,PBANKA_050350,PbGEM-013945
barseq_0056,PBANKA_010730,PbGEM-266931
barseq_0056,PBANKA_071560,PbGEM-022521
barseq_0056,PBANKA_093250,PbGEM-239468
barseq_0056,PBANKA_040230,PbGEM-011169
barseq_0056,PBANKA_091130,PbGEM-288370
barseq_0056,PBANKA_030480,PbGEM-328451
barseq_0056,PBANKA_132210,PbGEM-539091
barseq_0056,PBANKA_050500,PbGEM-085541
barseq_0056,PBANKA_052240,PbGEM-538163
barseq_0056,PBANKA_100950,PbGEM-342396
barseq_0056,PBANKA_140700,PbGEM-537083
barseq_0056,PBANKA_061540,PbGEM-087828
barseq_0056,PBANKA_010590,PbGEM-537843
barseq_0056,PBANKA_101440,PbGEM-265348
,,
barseq_0057,PBANKA_080060,PbGEM-331155
barseq_0057,PBANKA_060150,PbGEM-276922
barseq_0057,PBANKA_124660,PbGEM-052958
barseq_0057,PBANKA_130480,PbGEM-310583
barseq_0057,PBANKA_110480,PbGEM-245297
barseq_0057,PBANKA_051970,PbGEM-276154
barseq_0057,PBANKA_061600,PbGEM-278778
barseq_0057,PBANKA_093980,PbGEM-241174
barseq_0057,PBANKA_082130,PbGEM-285074
barseq_0057,PBANKA_140660,PbGEM-339507
barseq_0057,PBANKA_102630,PbGEM-097088
barseq_0057,PBANKA_041300,PbGEM-329059
barseq_0057,PBANKA_141810,PbGEM-064794
barseq_0057,PBANKA_140400,PbGEM-264076
barseq_0057,PBANKA_083250,PbGEM-286362
barseq_0057,PBANKA_136150,PbGEM-061725
barseq_0057,PBANKA_121140,PbGEM-336355
barseq_0057,PBANKA_131150,PbGEM-311439
barseq_0057,PBANKA_102600,PbGEM-263908
barseq_0057,PBANKA_112240,PbGEM-043181
barseq_0057,PBANKA_041380,PbGEM-272770
barseq_0057,PBANKA_135890,PbGEM-253597
barseq_0057,PBANKA_112120,PbGEM-300363
barseq_0057,PBANKA_110320,PbGEM-264084
barseq_0057,PBANKA_090880,PbGEM-288090
barseq_0057,PBANKA_093470,PbGEM-291376
barseq_0057,PBANKA_060300,PbGEM-277090
barseq_0057,PBANKA_111620,PbGEM-244771
barseq_0057,PBANKA_090420,PbGEM-260676
barseq_0057,PBANKA_123960,PbGEM-337179
barseq_0057,PBANKA_144280,PbGEM-323859
barseq_0057,PBANKA_010620,PbGEM-327715
barseq_0057,PBANKA_130230,PbGEM-337419
barseq_0057,PBANKA_093040,PbGEM-290800
barseq_0057,PBANKA_114320,PbGEM-335947
barseq_0057,PBANKA_071350,PbGEM-330891
barseq_0057,PBANKA_051830,PbGEM-275882
barseq_0057,PBANKA_020990,PbGEM-328115
barseq_0057,PBANKA_070690,PbGEM-280818
barseq_0057,PBANKA_121630,PbGEM-336539
barseq_0057,PBANKA_122750,PbGEM-307282
barseq_0057,PBANKA_080640,PbGEM-283538
barseq_0057,PBANKA_101610,PbGEM-036651
barseq_0057,PBANKA_021390,PbGEM-227253
barseq_0057,PBANKA_112230,PbGEM-300555
barseq_0057,PBANKA_131260,PbGEM-311597
barseq_0057,PBANKA_041340,PbGEM-329075
barseq_0057,PBANKA_121830,PbGEM-248816
barseq_0057,PBANKA_103850,PbGEM-297446
barseq_0057,PBANKA_010890,PbGEM-267067
,,
barseq_0058,PBANKA_103980,PbGEM-334603
barseq_0058,PBANKA_122680,PbGEM-307226
barseq_0058,PBANKA_140980,PbGEM-109800
barseq_0058,PBANKA_111970,PbGEM-300147
barseq_0058,PBANKA_041590,PbGEM-273050
barseq_0058,PBANKA_070990,PbGEM-281298
barseq_0058,PBANKA_051560,PbGEM-275514
barseq_0058,PBANKA_113550,PbGEM-246246
barseq_0058,PBANKA_134970,PbGEM-316451
barseq_0058,PBANKA_112100,PbGEM-099377
barseq_0058,PBANKA_071720,PbGEM-534387
barseq_0058,PBANKA_102480,PbGEM-295742
barseq_0058,PBANKA_112010,PbGEM-335251
barseq_0058,PBANKA_040500,PbGEM-271730
barseq_0058,PBANKA_135330,PbGEM-251495
barseq_0058,PBANKA_111060,PbGEM-041538
barseq_0058,PBANKA_040590,PbGEM-271858
barseq_0058,PBANKA_145980,PbGEM-341067
barseq_0058,PBANKA_010960,PbGEM-267131
barseq_0058,PBANKA_143090,PbGEM-322203
barseq_0058,PBANKA_090180,PbGEM-332211
barseq_0058,PBANKA_142210,PbGEM-321267
barseq_0058,PBANKA_082850,PbGEM-331899
barseq_0058,PBANKA_041190,PbGEM-272490
barseq_0058,PBANKA_113740,PbGEM-100629
barseq_0058,PBANKA_143030,PbGEM-111148
barseq_0058,PBANKA_140900,PbGEM-319691
barseq_0058,PBANKA_140450,PbGEM-318995
barseq_0058,PBANKA_071650,PbGEM-282066
barseq_0058,PBANKA_080940,PbGEM-283874
barseq_0058,PBANKA_103330,PbGEM-334403
barseq_0058,PBANKA_102730,PbGEM-296110
barseq_0058,PBANKA_123070,PbGEM-336963
barseq_0058,PBANKA_093380,PbGEM-291216
barseq_0058,PBANKA_135870,PbGEM-317507
barseq_0058,PBANKA_071750,PbGEM-265044
barseq_0058,PBANKA_100550,PbGEM-243822
barseq_0058,PBANKA_110700,PbGEM-298629
barseq_0058,PBANKA_100350,PbGEM-333467
barseq_0058,PBANKA_123730,PbGEM-261508
barseq_0058,PBANKA_082440,PbGEM-285418
barseq_0058,PBANKA_124020,PbGEM-308849
barseq_0058,PBANKA_122520,PbGEM-342900
barseq_0058,PBANKA_141470,PbGEM-343260
barseq_0058,PBANKA_124120,PbGEM-052197
barseq_0058,PBANKA_051900,PbGEM-276002
barseq_0058,PBANKA_091690,PbGEM-289193
barseq_0058,PBANKA_010580,PbGEM-266691
barseq_0058,PBANKA_020920,PbGEM-268595
,,
barseq_0059,PBANKA_114430,PbGEM-335979
barseq_0059,PBANKA_100720,PbGEM-265308
barseq_0059,PBANKA_051780,PbGEM-232532
barseq_0059,PBANKA_041320,PbGEM-329067
barseq_0059,PBANKA_130530,PbGEM-337515
barseq_0059,PBANKA_082790,PbGEM-534683
barseq_0059,PBANKA_061230,PbGEM-278202
barseq_0059,PBANKA_131670,PbGEM-312157
barseq_0059,PBANKA_101410,PbGEM-294448
barseq_0059,PBANKA_093690,PbGEM-240525
barseq_0059,PBANKA_040910,PbGEM-533627
barseq_0059,PBANKA_121380,PbGEM-305410
barseq_0059,PBANKA_110630,PbGEM-334819
barseq_0059,PBANKA_082780,PbGEM-331875
barseq_0059,PBANKA_101680,PbGEM-036749
barseq_0059,PBANKA_083510,PbGEM-332107
barseq_0059,PBANKA_071700,PbGEM-236287
barseq_0059,PBANKA_081280,PbGEM-284146
barseq_0059,PBANKA_071840,PbGEM-236544
barseq_0059,PBANKA_080130,PbGEM-331195
barseq_0059,PBANKA_101480,PbGEM-263084
barseq_0059,PBANKA_070620,PbGEM-234172
barseq_0059,PBANKA_132420,PbGEM-338059
barseq_0059,PBANKA_020650,PbGEM-228772
barseq_0059,PBANKA_030810,PbGEM-270235
barseq_0059,PBANKA_092700,PbGEM-241597
barseq_0059,PBANKA_030960,PbGEM-010018
barseq_0059,PBANKA_136320,PbGEM-108933
barseq_0059,PBANKA_060690,PbGEM-330067
barseq_0059,PBANKA_110170,PbGEM-297933
barseq_0059,PBANKA_144070,PbGEM-257980
barseq_0059,PBANKA_122200,PbGEM-306506
barseq_0059,PBANKA_122580,PbGEM-050127
barseq_0059,PBANKA_051050,PbGEM-329539
barseq_0059,PBANKA_132470,PbGEM-313293
barseq_0059,PBANKA_091410,PbGEM-288737
barseq_0059,PBANKA_122960,PbGEM-307522
barseq_0059,PBANKA_114470,PbGEM-046313
barseq_0059,PBANKA_031360,PbGEM-533523
barseq_0059,PBANKA_010630,PbGEM-327723
barseq_0059,PBANKA_101160,PbGEM-262852
barseq_0059,PBANKA_090620,PbGEM-287690
barseq_0059,PBANKA_123640,PbGEM-261452
barseq_0059,PBANKA_010660,PbGEM-266819
barseq_0059,PBANKA_080910,PbGEM-283834
barseq_0059,PBANKA_010160,PbGEM-226701
barseq_0059,PBANKA_010950,PbGEM-227604
barseq_0059,PBANKA_111210,PbGEM-299227
barseq_0059,PBANKA_130690,PbGEM-104812
barseq_0059,PBANKA_010190,PbGEM-533115
barseq_0059,PBANKA_122090,PbGEM-336675
barseq_0059,PBANKA_040980,PbGEM-272242
barseq_0059,PBANKA_136030,PbGEM-061533
barseq_0059,PBANKA_112460,PbGEM-300779
barseq_0059,PBANKA_052010,PbGEM-329795
barseq_0059,PBANKA_080690,PbGEM-024371
barseq_0059,PBANKA_140300,PbGEM-537067
barseq_0059,PBANKA_144160,PbGEM-079665
barseq_0004andbarseq_0005,p230p-tag,PbGEM-226060
barseq_0004andbarseq_0005,PBANKA_051490,PbGEM-015545
barseq_0004andbarseq_0005,PBANKA_051500,PbGEM-015561
barseq_0004andbarseq_0005,PBANKA_103780,PbGEM-097822
barseq_0004andbarseq_0005,PBANKA_103440,PbGEM-039254
barseq_0004andbarseq_0005,PBANKA_110420,PbGEM-122074
barseq_0004andbarseq_0005,PBANKA_140160,PbGEM-062476
barseq_0004andbarseq_0005,PBANKA_010120,PbGEM-226669
barseq_0004andbarseq_0005,PBANKA_010160,PbGEM-226701
barseq_0004andbarseq_0005,PBANKA_020650,PbGEM-228772
barseq_0004andbarseq_0005,PBANKA_020840,PbGEM-229220
barseq_0004andbarseq_0005,PBANKA_021230,PbGEM-227009
barseq_0004andbarseq_0005,PBANKA_030420,PbGEM-228077
barseq_0004andbarseq_0005,PBANKA_030570,PbGEM-228342
barseq_0004andbarseq_0005,PBANKA_030840,PbGEM-228889
barseq_0004andbarseq_0005,PBANKA_031520,PbGEM-230237
barseq_0004andbarseq_0005,PBANKA_031600,PbGEM-230365
barseq_0004andbarseq_0005,PBANKA_040150,PbGEM-230619
barseq_0004andbarseq_0005,PBANKA_040280,PbGEM-228523
barseq_0004andbarseq_0005,PBANKA_040460,PbGEM-228894
barseq_0004andbarseq_0005,PBANKA_040670,PbGEM-229398
barseq_0004andbarseq_0005,PBANKA_041010,PbGEM-230013
barseq_0004andbarseq_0005,PBANKA_041080,PbGEM-230154
barseq_0004andbarseq_0005,PBANKA_041690,PbGEM-231102
barseq_0004andbarseq_0005,PBANKA_051140,PbGEM-231569
barseq_0004andbarseq_0005,PBANKA_052100,PbGEM-233017
barseq_0004andbarseq_0005,PBANKA_060680,PbGEM-232814
barseq_0004andbarseq_0005,PBANKA_061060,PbGEM-233541
barseq_0004andbarseq_0005,PBANKA_061680,PbGEM-234694
barseq_0004andbarseq_0005,PBANKA_070370,PbGEM-233612
barseq_0004andbarseq_0005,PBANKA_071510,PbGEM-235843
barseq_0004andbarseq_0005,PBANKA_071670,PbGEM-236237
barseq_0004andbarseq_0005,PBANKA_071810,PbGEM-236470
barseq_0004andbarseq_0005,PBANKA_081110,PbGEM-237372
barseq_0004andbarseq_0005,PBANKA_081120,PbGEM-237397
barseq_0004andbarseq_0005,PBANKA_082000,PbGEM-239551
barseq_0004andbarseq_0005,PBANKA_082090,PbGEM-239778
barseq_0004andbarseq_0005,PBANKA_082230,PbGEM-259332
barseq_0004andbarseq_0005,PBANKA_082400,PbGEM-259444
barseq_0004andbarseq_0005,PBANKA_082620,PbGEM-259604
barseq_0004andbarseq_0005,PBANKA_082880,PbGEM-259804
barseq_0004andbarseq_0005,PBANKA_090390,PbGEM-260652
barseq_0004andbarseq_0005,PBANKA_091660,PbGEM-239300
barseq_0004andbarseq_0005,PBANKA_092290,PbGEM-240654
barseq_0004andbarseq_0005,PBANKA_092360,PbGEM-240798
barseq_0004andbarseq_0005,PBANKA_092490,PbGEM-240994
barseq_0004andbarseq_0005,PBANKA_093030,PbGEM-238826
barseq_0004andbarseq_0005,PBANKA_094180,PbGEM-241747
barseq_0004andbarseq_0005,PBANKA_094350,PbGEM-242212
barseq_0004andbarseq_0005,PBANKA_100550,PbGEM-243822
barseq_0004andbarseq_0005,PBANKA_100980,PbGEM-262716
barseq_0004andbarseq_0005,PBANKA_101010,PbGEM-262740
barseq_0004andbarseq_0005,PBANKA_101290,PbGEM-262932
barseq_0004andbarseq_0005,PBANKA_101490,PbGEM-263092
barseq_0004andbarseq_0005,PBANKA_101590,PbGEM-263156
barseq_0004andbarseq_0005,PBANKA_102650,PbGEM-263948
barseq_0004andbarseq_0005,PBANKA_103510,PbGEM-242902
barseq_0004andbarseq_0005,PBANKA_103640,PbGEM-243206
barseq_0004andbarseq_0005,PBANKA_103930,PbGEM-243939
barseq_0004andbarseq_0005,PBANKA_110840,PbGEM-246443
barseq_0004andbarseq_0005,PBANKA_111870,PbGEM-245479
barseq_0004andbarseq_0005,PBANKA_111910,PbGEM-245649
barseq_0004andbarseq_0005,PBANKA_113400,PbGEM-245767
barseq_0004andbarseq_0005,PBANKA_113550,PbGEM-246246
barseq_0004andbarseq_0005,PBANKA_113560,PbGEM-246281
barseq_0004andbarseq_0005,PBANKA_113950,PbGEM-247352
barseq_0004andbarseq_0005,PBANKA_114300,PbGEM-248285
barseq_0004andbarseq_0005,PBANKA_121690,PbGEM-248306
barseq_0004andbarseq_0005,PBANKA_121780,PbGEM-248604
barseq_0004andbarseq_0005,PBANKA_123250,PbGEM-261164
barseq_0004andbarseq_0005,PBANKA_123330,PbGEM-261228
barseq_0004andbarseq_0005,PBANKA_124460,PbGEM-261996
barseq_0004andbarseq_0005,PBANKA_131060,PbGEM-250295
barseq_0004andbarseq_0005,PBANKA_132630,PbGEM-247742
barseq_0004andbarseq_0005,PBANKA_132680,PbGEM-247938
barseq_0004andbarseq_0005,PBANKA_133710,PbGEM-251636
barseq_0004andbarseq_0005,PBANKA_133760,PbGEM-251952
barseq_0004andbarseq_0005,PBANKA_135180,PbGEM-250995
barseq_0004andbarseq_0005,PBANKA_135400,PbGEM-251774
barseq_0004andbarseq_0005,PBANKA_135690,PbGEM-253011
barseq_0004andbarseq_0005,PBANKA_135720,PbGEM-253069
barseq_0004andbarseq_0005,PBANKA_135810,PbGEM-253334
barseq_0004andbarseq_0005,PBANKA_135840,PbGEM-253402
barseq_0004andbarseq_0005,PBANKA_136260,PbGEM-254893
barseq_0004andbarseq_0005,PBANKA_140250,PbGEM-256566
barseq_0004andbarseq_0005,PBANKA_140580,PbGEM-252667
barseq_0004andbarseq_0005,PBANKA_141090,PbGEM-254268
barseq_0004andbarseq_0005,PBANKA_141130,PbGEM-254414
barseq_0004andbarseq_0005,PBANKA_142650,PbGEM-254121
barseq_0004andbarseq_0005,PBANKA_142750,PbGEM-254500
barseq_0004andbarseq_0005,PBANKA_144040,PbGEM-257908
barseq_0004andbarseq_0005,PBANKA_144410,PbGEM-258433
barseq_0004andbarseq_0005,PBANKA_145000,PbGEM-257165
barseq_0004andbarseq_0005,PBANKA_145730,PbGEM-258659
,,
,av refs,
barseq_0004andbarseq_0005,p230p-tag,PbGEM-226060
barseq_0004andbarseq_0005,PBANKA_051490,PbGEM-015545
barseq_0004andbarseq_0005,PBANKA_051500,PbGEM-015561
barseq_0004andbarseq_0005,PBANKA_103780,PbGEM-097822
barseq_0004andbarseq_0005,PBANKA_103440,PbGEM-039254
barseq_0004andbarseq_0005,PBANKA_110420,PbGEM-122074
barseq_0004andbarseq_0005,PBANKA_140160,PbGEM-062476
barseq_0004andbarseq_0005,PBANKA_010090,PbGEM-226645
barseq_0004andbarseq_0005,PBANKA_020590,PbGEM-228651
barseq_0004andbarseq_0005,PBANKA_030170,PbGEM-227680
barseq_0004andbarseq_0005,PBANKA_030360,PbGEM-228013
barseq_0004andbarseq_0005,PBANKA_031310,PbGEM-229966
barseq_0004andbarseq_0005,PBANKA_031470,PbGEM-230189
barseq_0004andbarseq_0005,PBANKA_040180,PbGEM-230686
barseq_0004andbarseq_0005,PBANKA_040650,PbGEM-229366
barseq_0004andbarseq_0005,PBANKA_041820,PbGEM-231324
barseq_0004andbarseq_0005,PBANKA_051535,PbGEM-232086
barseq_0004andbarseq_0005,PBANKA_051660,PbGEM-232294
barseq_0004andbarseq_0005,PBANKA_052040,PbGEM-232916
barseq_0004andbarseq_0005,PBANKA_052180,PbGEM-233197
barseq_0004andbarseq_0005,PBANKA_061360,PbGEM-234174
barseq_0004andbarseq_0005,PBANKA_061500,PbGEM-234414
barseq_0004andbarseq_0005,PBANKA_061610,PbGEM-234590
barseq_0004andbarseq_0005,PBANKA_071420,PbGEM-235636
barseq_0004andbarseq_0005,PBANKA_071840,PbGEM-236544
barseq_0004andbarseq_0005,PBANKA_072200,PbGEM-237378
barseq_0004andbarseq_0005,PBANKA_080300,PbGEM-235651
barseq_0004andbarseq_0005,PBANKA_080310,PbGEM-235669
barseq_0004andbarseq_0005,PBANKA_082100,PbGEM-239805
barseq_0004andbarseq_0005,PBANKA_082360,PbGEM-259412
barseq_0004andbarseq_0005,PBANKA_082860,PbGEM-259788
barseq_0004andbarseq_0005,PBANKA_083170,PbGEM-260028
barseq_0004andbarseq_0005,PBANKA_083490,PbGEM-260276
barseq_0004andbarseq_0005,PBANKA_091180,PbGEM-238067
barseq_0004andbarseq_0005,PBANKA_091970,PbGEM-240156
barseq_0004andbarseq_0005,PBANKA_092950,PbGEM-242177
barseq_0004andbarseq_0005,PBANKA_093160,PbGEM-239261
barseq_0004andbarseq_0005,PBANKA_093350,PbGEM-239781
barseq_0004andbarseq_0005,PBANKA_094090,PbGEM-241399
barseq_0004andbarseq_0005,PBANKA_100490,PbGEM-243622
barseq_0004andbarseq_0005,PBANKA_100670,PbGEM-244202
barseq_0004andbarseq_0005,PBANKA_100810,PbGEM-262580
barseq_0004andbarseq_0005,PBANKA_101910,PbGEM-263388
barseq_0004andbarseq_0005,PBANKA_102020,PbGEM-263492
barseq_0004andbarseq_0005,PBANKA_102410,PbGEM-263764
barseq_0004andbarseq_0005,PBANKA_102490,PbGEM-263820
barseq_0004andbarseq_0005,PBANKA_102970,PbGEM-241496
barseq_0004andbarseq_0005,PBANKA_103130,PbGEM-242021
barseq_0004andbarseq_0005,PBANKA_103470,PbGEM-242813
barseq_0004andbarseq_0005,PBANKA_103760,PbGEM-243448
barseq_0004andbarseq_0005,PBANKA_110830,PbGEM-246413
barseq_0004andbarseq_0005,PBANKA_111440,PbGEM-244357
barseq_0004andbarseq_0005,PBANKA_111710,PbGEM-244963
barseq_0004andbarseq_0005,PBANKA_112260,PbGEM-246711
barseq_0004andbarseq_0005,PBANKA_112700,PbGEM-248013
barseq_0004andbarseq_0005,PBANKA_112780,PbGEM-248353
