gene,csome,start,end,strand
PBANKA_1422200,14,870286,871860,forward
PBANKA_1422300,14,872603,875425,reverse
PBANKA_1422400,14,877570,880203,reverse
PBANKA_1422500,14,883076,885592,reverse
PBANKA_1422600,14,886557,887576,forward
PBANKA_1422700,14,888205,888801,reverse
PBANKA_1422800,14,890038,890907,reverse
PBANKA_1422900,14,892190,893371,forward
PBANKA_1423000,14,894292,895257,reverse
PBANKA_1423100,14,897649,899793,forward
PBANKA_1423200,14,900982,904002,forward
PBANKA_1423300,14,905727,906455,reverse
PBANKA_1423400,14,909169,910208,forward
PBANKA_1423500,14,910790,911537,reverse
PBANKA_1423600,14,913169,914008,forward
PBANKA_1423700,14,914537,915622,reverse
PBANKA_1423800,14,916723,920487,forward
PBANKA_1423900,14,920842,922117,reverse
PBANKA_1424000,14,923805,925349,forward
PBANKA_1424100,14,926361,927170,forward
PBANKA_1424200,14,929496,932733,forward
PBANKA_1424300,14,934017,935308,reverse
PBANKA_1424400,14,938180,939448,forward
PBANKA_1424500,14,941055,942860,forward
PBANKA_1424600,14,945366,946931,forward
PBANKA_1424700,14,948854,949069,forward
PBANKA_1424800,14,950385,950978,reverse
PBANKA_1424900,14,952676,953298,forward
PBANKA_1425000,14,955332,957863,forward
PBANKA_1425100,14,960267,961904,forward
PBANKA_1425200,14,963622,964935,forward
PBANKA_1425300,14,965491,968634,forward
PBANKA_1425350,14,968690,970269,forward
PBANKA_1425400,14,970482,977786,reverse
PBANKA_1425500,14,980020,981995,forward
PBANKA_1425600,14,982036,986442,reverse
PBANKA_1425700,14,987087,988631,forward
PBANKA_1425800,14,989142,992537,reverse
PBANKA_1425900,14,994424,998423,forward
PBANKA_1426000,14,998498,1001071,reverse
PBANKA_1426100,14,1001958,1004317,reverse
PBANKA_1426200,14,1007178,1012583,reverse
PBANKA_1426300,14,1016003,1019586,reverse
PBANKA_1426400,14,1020989,1022647,forward
PBANKA_1426500,14,1023394,1026236,reverse
PBANKA_1426600,14,1028539,1029708,forward
PBANKA_1426700,14,1030129,1032585,reverse
PBANKA_1426800,14,1033268,1034400,forward
PBANKA_1426900,14,1035477,1038206,reverse
PBANKA_1427000,14,1042035,1044315,forward
PBANKA_1427100,14,1044656,1046443,reverse
PBANKA_1427200,14,1049870,1052492,forward
PBANKA_1427300,14,1053463,1056246,reverse
PBANKA_1427400,14,1057348,1057941,forward
PBANKA_1427500,14,1059077,1059343,forward
PBANKA_1427600,14,1060277,1064153,forward
PBANKA_1427700,14,1064943,1067063,forward
PBANKA_1427800,14,1069052,1085620,forward
PBANKA_1427900,14,1086402,1086716,forward
PBANKA_1428000,14,1087563,1090205,reverse
PBANKA_1428100,14,1093654,1096635,forward
PBANKA_1428200,14,1097208,1099529,reverse
PBANKA_1428300,14,1100129,1105113,forward
PBANKA_1428400,14,1106374,1107249,forward
PBANKA_1428500,14,1108244,1109995,reverse
PBANKA_1428600,14,1112346,1113360,reverse
PBANKA_1428700,14,1114547,1118338,reverse
PBANKA_1428800,14,1121810,1122775,forward
PBANKA_1428900,14,1124423,1127395,reverse
PBANKA_1428980,14,1130857,1131020,reverse
PBANKA_1429000,14,1132168,1133025,forward
PBANKA_1429100,14,1133261,1133769,reverse
PBANKA_1429200,14,1134353,1136104,reverse
PBANKA_1429300,14,1138408,1140487,forward
PBANKA_1429400,14,1142028,1142309,forward
PBANKA_1429500,14,1143205,1144005,reverse
PBANKA_1429600,14,1144686,1146953,reverse
PBANKA_1429700,14,1148810,1151495,reverse
PBANKA_1429800,14,1153036,1153638,reverse
PBANKA_1429900,14,1154547,1158825,forward
PBANKA_1430000,14,1159377,1160057,reverse
PBANKA_1430100,14,1160815,1162583,reverse
PBANKA_1430200,14,1162713,1163233,reverse
PBANKA_1430300,14,1164669,1165910,forward
PBANKA_1430400,14,1166210,1167150,reverse
PBANKA_1430500,14,1168238,1168702,forward
PBANKA_1430600,14,1169863,1170706,forward
PBANKA_1430700,14,1172439,1173684,forward
PBANKA_1430800,14,1174940,1175587,forward
PBANKA_1430900,14,1177048,1179870,forward
PBANKA_1431000,14,1180941,1181798,forward
PBANKA_1431050,14,1182358,1183030,reverse
PBANKA_1431100,14,1184302,1185954,reverse
PBANKA_1431200,14,1186953,1187820,reverse
PBANKA_1431300,14,1188308,1188718,forward
PBANKA_1431400,14,1188905,1192273,reverse
PBANKA_1431500,14,1193252,1194331,forward
PBANKA_1431600,14,1195800,1197578,forward
PBANKA_1431700,14,1199186,1200892,forward
PBANKA_1431800,14,1201741,1202604,forward
PBANKA_1431900,14,1203167,1205064,forward
PBANKA_1432000,14,1205780,1206202,reverse
PBANKA_1432100,14,1207901,1210099,forward
PBANKA_1432200,14,1211307,1211951,reverse
PBANKA_1432300,14,1213273,1213830,reverse
PBANKA_1432400,14,1215984,1218983,forward
PBANKA_1432451,14,1219477,1219548,forward
PBANKA_1432500,14,1222104,1224692,forward
PBANKA_1432600,14,1225670,1226092,reverse
PBANKA_1432700,14,1226809,1228743,reverse
PBANKA_1432800,14,1229908,1232901,forward
PBANKA_1432900,14,1234122,1236689,forward
PBANKA_1433000,14,1237079,1239538,reverse
PBANKA_1433100,14,1243088,1243723,forward
PBANKA_1433200,14,1245208,1245894,forward
PBANKA_1433300,14,1246161,1247507,reverse
PBANKA_1433400,14,1247676,1247918,reverse
PBANKA_1433500,14,1249205,1250776,forward
PBANKA_1433600,14,1252144,1253190,forward
PBANKA_1433700,14,1254662,1256388,forward
PBANKA_1433800,14,1256941,1263363,reverse
PBANKA_1433900,14,1264768,1266570,forward
PBANKA_1434000,14,1267698,1270350,reverse
PBANKA_1434100,14,1272151,1276119,reverse
PBANKA_1434200,14,1277637,1280469,reverse
PBANKA_1434300,14,1281442,1283016,reverse
PBANKA_1434400,14,1283739,1285670,reverse
PBANKA_1434500,14,1286701,1288959,reverse
PBANKA_1434600,14,1292289,1300325,forward
PBANKA_1434700,14,1303281,1309241,forward
PBANKA_1434800,14,1310147,1314994,reverse
PBANKA_1434900,14,1316771,1317343,reverse
PBANKA_1435000,14,1319004,1319165,forward
PBANKA_1435100,14,1320270,1320953,forward
PBANKA_1435200,14,1322038,1323480,reverse
PBANKA_1435300,14,1325840,1327720,forward
PBANKA_1435400,14,1328312,1335005,reverse
PBANKA_1435500,14,1335878,1344036,forward
PBANKA_1435600,14,1344577,1345989,forward
PBANKA_1435700,14,1346343,1347359,reverse
PBANKA_1435800,14,1348126,1349627,forward
PBANKA_1435900,14,1350312,1353673,reverse
PBANKA_1436100,14,1356173,1357018,reverse
PBANKA_1436200,14,1361366,1367456,reverse
PBANKA_1436300,14,1370499,1372762,forward
PBANKA_1436400,14,1373645,1374537,forward
PBANKA_1436500,14,1374833,1378155,reverse
PBANKA_1436600,14,1380796,1382334,forward
PBANKA_1436700,14,1383321,1385780,forward
PBANKA_1436800,14,1386678,1388015,forward
PBANKA_1436900,14,1388941,1391434,forward
PBANKA_1437000,14,1391980,1394172,forward
PBANKA_1437100,14,1394889,1396985,reverse
PBANKA_1437200,14,1399132,1400658,reverse
PBANKA_1437250,14,1402034,1402175,reverse
PBANKA_1437300,14,1403252,1405678,reverse
PBANKA_1437400,14,1408104,1410203,reverse
PBANKA_1437500,14,1416412,1423431,forward
PBANKA_1437600,14,1425602,1426156,forward
PBANKA_1437700,14,1427048,1428708,reverse
PBANKA_1437800,14,1429853,1431683,forward
PBANKA_1437900,14,1431837,1432826,reverse
PBANKA_1438000,14,1434377,1436308,reverse
PBANKA_1438100,14,1438777,1440144,forward
PBANKA_1438200,14,1441210,1444719,reverse
PBANKA_1438300,14,1446488,1451935,forward
PBANKA_1438400,14,1452049,1464962,reverse
PBANKA_1438500,14,1466234,1471149,reverse
PBANKA_1438600,14,1472238,1473168,forward
PBANKA_1438700,14,1474256,1475188,forward
PBANKA_1438800,14,1475643,1476341,reverse
PBANKA_1438900,14,1477219,1478100,forward
PBANKA_1439000,14,1478971,1479922,reverse
PBANKA_1439100,14,1482939,1485969,forward
PBANKA_1439200,14,1488319,1490823,forward
PBANKA_1439300,14,1492767,1494579,forward
PBANKA_1439400,14,1496161,1497223,forward
PBANKA_1439500,14,1498128,1499247,reverse
PBANKA_1439600,14,1500673,1504227,reverse
PBANKA_1439700,14,1505369,1506322,forward
PBANKA_1439800,14,1506882,1507392,reverse
PBANKA_1439900,14,1508023,1512949,reverse
PBANKA_1440000,14,1513615,1518806,forward
PBANKA_1440100,14,1519085,1521797,reverse
PBANKA_1440200,14,1523271,1524309,forward
PBANKA_1440300,14,1524888,1525463,reverse
PBANKA_1440400,14,1526132,1527635,forward
PBANKA_1440500,14,1528000,1530933,reverse
PBANKA_1440600,14,1531977,1536113,reverse
PBANKA_1440700,14,1538226,1541879,forward
PBANKA_1440800,14,1542487,1544556,reverse
PBANKA_1440900,14,1546718,1549286,reverse
PBANKA_1441000,14,1551336,1552091,forward
PBANKA_1441100,14,1554212,1555078,forward
PBANKA_1441200,14,1555353,1558392,reverse
PBANKA_1441300,14,1559571,1563458,forward
PBANKA_1441400,14,1564215,1565116,reverse
PBANKA_1441500,14,1567617,1569461,forward
PBANKA_1441600,14,1571105,1573006,forward
PBANKA_1441700,14,1574133,1575509,reverse
PBANKA_1441800,14,1577221,1577697,reverse
PBANKA_1441900,14,1578558,1580705,reverse
PBANKA_1442000,14,1582805,1588747,forward
PBANKA_1442100,14,1589683,1593174,forward
PBANKA_1442200,14,1598986,1615105,reverse
PBANKA_1442300,14,1618589,1621048,forward
PBANKA_1442400,14,1622032,1624802,reverse
PBANKA_1442500,14,1626903,1630112,reverse
PBANKA_1442600,14,1631032,1632564,forward
PBANKA_1442700,14,1632995,1633438,forward
PBANKA_1442800,14,1633585,1635194,reverse
PBANKA_1442900,14,1636165,1638480,forward
PBANKA_1443000,14,1640245,1643115,forward
PBANKA_1443100,14,1644641,1648068,forward
PBANKA_1443200,14,1649368,1650913,forward
PBANKA_1443300,14,1651294,1653150,reverse
PBANKA_1443400,14,1656169,1659377,forward
PBANKA_1443500,14,1659517,1666929,reverse
PBANKA_1443600,14,1668537,1673051,reverse
PBANKA_1443700,14,1674349,1679065,forward
PBANKA_1443800,14,1679510,1685317,reverse
PBANKA_1443900,14,1689898,1692087,forward
PBANKA_1444000,14,1693176,1693674,forward
PBANKA_1444100,14,1695399,1697112,forward
PBANKA_1444200,14,1697517,1700084,reverse
PBANKA_1444300,14,1700523,1701008,forward
PBANKA_1444400,14,1701164,1703059,forward
PBANKA_1444500,14,1703136,1709051,reverse
PBANKA_1444600,14,1710128,1715079,reverse
PBANKA_1444700,14,1715687,1722113,forward
PBANKA_1444800,14,1722600,1723937,reverse
PBANKA_1444900,14,1726464,1729546,forward
PBANKA_1445000,14,1730036,1730967,reverse
PBANKA_1445100,14,1732182,1733336,reverse
PBANKA_1445200,14,1734393,1735697,reverse
PBANKA_1445300,14,1736824,1738053,forward
PBANKA_1445400,14,1739873,1742022,forward
PBANKA_1445500,14,1743456,1745286,forward
PBANKA_1445600,14,1746754,1749144,forward
PBANKA_1445700,14,1749654,1753262,forward
PBANKA_1445800,14,1754427,1755729,forward
PBANKA_1445900,14,1756402,1757502,reverse
PBANKA_1446000,14,1763015,1765765,reverse
PBANKA_1446100,14,1766990,1772529,reverse
PBANKA_1446200,14,1774308,1774736,forward
PBANKA_1446300,14,1776149,1779322,reverse
PBANKA_1446400,14,1781011,1781387,reverse
PBANKA_1446500,14,1788809,1794082,forward
PBANKA_1446600,14,1795888,1798980,forward
PBANKA_1446700,14,1799050,1800952,reverse
PBANKA_1446800,14,1801920,1804555,reverse
PBANKA_1446900,14,1806051,1807783,forward
PBANKA_1447000,14,1808965,1809914,forward
PBANKA_1447100,14,1810287,1811180,reverse
PBANKA_1447200,14,1812391,1815059,reverse
PBANKA_1447300,14,1816113,1817078,forward
PBANKA_1447400,14,1817758,1822114,forward
PBANKA_1447500,14,1822223,1823077,reverse
PBANKA_1447600,14,1823362,1826247,reverse
PBANKA_1447700,14,1827505,1829838,reverse
PBANKA_1447800,14,1831362,1831838,forward
PBANKA_1447900,14,1833163,1838414,reverse
PBANKA_1448000,14,1844078,1847686,forward
PBANKA_1448100,14,1848077,1850122,reverse
PBANKA_1448200,14,1852489,1867096,forward
PBANKA_1448300,14,1867678,1869255,forward
PBANKA_1448400,14,1869566,1870414,reverse
PBANKA_1448500,14,1872540,1875550,forward
PBANKA_1448600,14,1876236,1877696,reverse
PBANKA_1448700,14,1878841,1888284,forward
PBANKA_1448800,14,1889266,1894449,forward
PBANKA_1448900,14,1894550,1896583,reverse
PBANKA_1449000,14,1897825,1900136,reverse
PBANKA_1449100,14,1901094,1902152,reverse
PBANKA_1449200,14,1903238,1906159,reverse
PBANKA_1449300,14,1907812,1909597,reverse
PBANKA_1449400,14,1912189,1916521,forward
PBANKA_1449500,14,1917753,1918499,forward
PBANKA_1449600,14,1919329,1920870,forward
PBANKA_1449700,14,1921304,1921622,reverse
PBANKA_1449800,14,1923416,1926511,reverse
PBANKA_1449900,14,1929415,1933590,forward
PBANKA_1450000,14,1934271,1937237,reverse
PBANKA_1450100,14,1938506,1940488,forward
PBANKA_1450200,14,1941751,1943388,forward
PBANKA_1450300,14,1944993,1946594,forward
PBANKA_1450400,14,1947196,1954851,reverse
PBANKA_1450500,14,1955827,1959128,reverse
PBANKA_1450600,14,1960416,1961291,forward
PBANKA_1450700,14,1963137,1964330,reverse
PBANKA_1450800,14,1966714,1969299,reverse
PBANKA_1450900,14,1970847,1972109,forward
PBANKA_1451000,14,1972700,1974751,forward
PBANKA_1451100,14,1975355,1976158,reverse
PBANKA_1451200,14,1977583,1978282,reverse
PBANKA_1451300,14,1979918,1981366,reverse
PBANKA_1451400,14,1982084,1983896,forward
PBANKA_1451500,14,1984263,1985594,reverse
PBANKA_1451600,14,1987486,1989501,forward
PBANKA_1451700,14,1989835,1995507,reverse
PBANKA_1451800,14,1996862,2001532,forward
PBANKA_1451900,14,2001729,2002927,reverse
PBANKA_1452000,14,2003936,2005453,forward
PBANKA_1452100,14,2006688,2011247,reverse
PBANKA_1452200,14,2013949,2015855,forward
PBANKA_1452300,14,2017357,2018309,forward
PBANKA_1452400,14,2019376,2019838,forward
PBANKA_1452500,14,2021744,2023912,forward
PBANKA_1452600,14,2024480,2025160,reverse
PBANKA_1452700,14,2026390,2027688,reverse
PBANKA_1452800,14,2028843,2031548,forward
PBANKA_1452900,14,2031894,2033144,reverse
PBANKA_1453000,14,2034301,2037945,forward
PBANKA_1453100,14,2038408,2039928,reverse
PBANKA_1453200.1,14,2042411,2044519,forward
PBANKA_1453200.2,14,2042411,2044519,forward
PBANKA_1453300,14,2046472,2048736,forward
PBANKA_1453400,14,2050224,2051735,reverse
PBANKA_1453500,14,2054945,2057290,reverse
PBANKA_1453600,14,2059235,2060210,forward
PBANKA_1453700,14,2065254,2069711,forward
PBANKA_1453800,14,2071546,2072175,forward
PBANKA_1453900,14,2073073,2073630,reverse
PBANKA_1454000,14,2074740,2077505,forward
PBANKA_1454100,14,2080148,2082736,forward
PBANKA_1454200,14,2085185,2102380,forward
PBANKA_1454300,14,2103449,2106346,reverse
PBANKA_1454400,14,2107612,2109153,forward
PBANKA_1454500,14,2109481,2111100,reverse
PBANKA_1454600,14,2112256,2119399,reverse
PBANKA_1454700,14,2120748,2122409,reverse
PBANKA_1454800,14,2124094,2129658,reverse
PBANKA_1454900,14,2134467,2135867,reverse
PBANKA_1455000,14,2136867,2138354,forward
PBANKA_1455100,14,2140291,2141533,forward
PBANKA_1455200,14,2142109,2144688,reverse
PBANKA_1455300,14,2146347,2147573,forward
PBANKA_1455400,14,2148296,2149846,reverse
PBANKA_1455500,14,2151386,2151610,forward
PBANKA_1455600,14,2151856,2153814,forward
PBANKA_1455700,14,2154223,2155534,reverse
PBANKA_1455800,14,2156414,2158171,forward
PBANKA_1455900,14,2159007,2160161,forward
PBANKA_1456000,14,2160693,2162456,forward
PBANKA_1456100,14,2163552,2164337,forward
PBANKA_1456200,14,2165350,2167335,reverse
PBANKA_1456300,14,2168689,2169398,reverse
PBANKA_1456400,14,2171062,2172039,forward
PBANKA_1456500,14,2172801,2173568,reverse
PBANKA_1456600,14,2174487,2174738,forward
PBANKA_1456700,14,2175489,2175901,reverse
PBANKA_1456800,14,2177674,2179415,reverse
PBANKA_1456900,14,2182341,2183305,forward
PBANKA_1457000,14,2184628,2185866,forward
PBANKA_1457100,14,2186512,2188040,reverse
PBANKA_1457200,14,2189236,2195255,reverse
PBANKA_1457300,14,2196747,2199925,reverse
PBANKA_1457400,14,2201154,2205318,forward
PBANKA_1457500,14,2205786,2208575,reverse
PBANKA_1457550,14,2210248,2210547,forward
PBANKA_1457600,14,2212112,2215754,forward
PBANKA_1457700,14,2216114,2218438,reverse
PBANKA_1457800,14,2220226,2221116,reverse
PBANKA_1457900,14,2223132,2224143,forward
PBANKA_1458000,14,2224431,2226563,reverse
PBANKA_1458100,14,2227994,2231123,forward
PBANKA_1458200,14,2231115,2232362,reverse
PBANKA_1458300,14,2234208,2237556,forward
PBANKA_1458400,14,2238168,2242010,reverse
PBANKA_1458500,14,2242555,2243315,forward
PBANKA_1458600,14,2244049,2245056,forward
PBANKA_1458700,14,2246055,2249049,forward
PBANKA_1458800,14,2249522,2253766,reverse
PBANKA_1458900,14,2256469,2258012,forward
PBANKA_1459000,14,2258806,2259702,forward
PBANKA_1459100,14,2260322,2262318,forward
PBANKA_1459200,14,2263319,2265433,forward
PBANKA_1459300,14,2267380,2268510,forward
PBANKA_1459400,14,2271177,2275047,forward
PBANKA_1459500,14,2277418,2278032,forward
PBANKA_1459600,14,2278821,2280407,reverse
PBANKA_1459700,14,2281788,2283143,forward
PBANKA_1459800,14,2284260,2285378,forward
PBANKA_1459900,14,2286675,2287869,forward
PBANKA_1460000,14,2288808,2291114,reverse
PBANKA_1460100,14,2292948,2293831,forward
PBANKA_1460200,14,2294249,2294740,reverse
PBANKA_1460300,14,2295427,2297233,forward
PBANKA_1460400,14,2297769,2298689,reverse
PBANKA_1460500,14,2301974,2304106,forward
PBANKA_1460600,14,2304720,2306153,reverse
PBANKA_1460700,14,2307116,2309656,forward
PBANKA_1460800,14,2310681,2311325,forward
PBANKA_1460900,14,2311743,2312321,forward
PBANKA_1461000,14,2312840,2313994,forward
PBANKA_1461100,14,2315095,2316252,forward
PBANKA_1461200,14,2317010,2317423,reverse
PBANKA_1461300,14,2319026,2319889,forward
PBANKA_1461400,14,2321056,2321910,reverse
PBANKA_1461500,14,2325112,2327524,forward
PBANKA_1461600,14,2330758,2335425,forward
PBANKA_1461700,14,2336727,2337014,forward
PBANKA_1461800,14,2337461,2338729,reverse
PBANKA_1461900,14,2340216,2342285,reverse
PBANKA_1462000,14,2343567,2344706,forward
PBANKA_1462100,14,2345306,2345761,forward
PBANKA_1462200,14,2348439,2350819,forward
PBANKA_1462300,14,2351885,2352307,reverse
PBANKA_1462400,14,2352657,2354077,reverse
PBANKA_1462500,14,2354485,2356981,reverse
PBANKA_1462600,14,2358258,2360471,reverse
PBANKA_1462700,14,2364594,2371577,reverse
PBANKA_1462800,14,2372947,2374359,reverse
PBANKA_1462900,14,2375190,2375705,forward
PBANKA_1463000,14,2376127,2383947,reverse
PBANKA_1463100,14,2387994,2391354,forward
PBANKA_1463200,14,2393478,2394555,forward
PBANKA_1463300,14,2395462,2397414,forward
PBANKA_1463400,14,2398232,2399297,forward
PBANKA_1463500,14,2399842,2401434,reverse
PBANKA_1463600,14,2402689,2403407,forward
PBANKA_1463700,14,2404537,2409345,forward
PBANKA_1463800,14,2410591,2411934,reverse
PBANKA_1463900,14,2412943,2414565,reverse
PBANKA_1464000,14,2416493,2417169,forward
PBANKA_1464100,14,2418175,2419995,forward
PBANKA_1464200,14,2420754,2422195,reverse
PBANKA_1464400,14,2422996,2424378,reverse
PBANKA_1464500,14,2425558,2427510,forward
PBANKA_1464600,14,2428684,2430408,forward
PBANKA_1464700,14,2431709,2433692,reverse
PBANKA_1464800,14,2434711,2436351,reverse
PBANKA_1464841,14,2438493,2438565,forward
PBANKA_1464861,14,2439558,2439629,reverse
PBANKA_1464900,14,2440321,2448235,reverse
PBANKA_1465000,14,2453445,2456670,forward
PBANKA_1465051,14,2458974,2460171,reverse
PBANKA_1465100,14,2465019,2465989,reverse
PBANKA_1465200,14,2469728,2470820,forward
PBANKA_1465300,14,2473518,2474673,forward
PBANKA_1465400,14,2476414,2477330,forward
PBANKA_1465500,14,2480358,2481513,forward
PBANKA_1465600,14,2484247,2486321,forward
PBANKA_1465700,14,2487296,2488547,reverse
PBANKA_1465800,14,2492157,2493283,forward
PBANKA_1465821,14,2496232,2498317,forward
